Ticker,Exchange,Market Capitalization,Last,Change %,Change,Volume,Price to Earnings Ratio (TTM),Number of Employees,Sector
QRTEB,NASDAQ,4643676408,11.13,-2.02464789,-0.23,7959,7.01234568,25228,Retail Trade
UPWK,NASDAQ,4640032740,38.01,6.41097424,2.29,2378645,,570,Technology Services
IFFT,NYSE,4639820000,43.32,-0.16132749,-0.07,3952,,13600,Consumer Non-Durables
NTLA,NASDAQ,4629571488,78.36,1.13577697,0.88,3254138,,270,Health Technology
ACHC,NASDAQ,4628432312,52.01,-1.83087958,-0.97,522055,46.80212014,42800,Health Services
QRTEA,NASDAQ,4622815328,11.08,-1.86005314,-0.21,2987718,6.9691358,25228,Retail Trade
APPS,NASDAQ,4622005881,52.11,1.04712042,0.54,2640681,173.63636364,207,Technology Services
JBLU,NASDAQ,4619402710,14.69,1.24052378,0.18,6749936,,,Transportation
ENV,NYSE,4619181876,85.62,1.69853902,1.43,1463115,,4190,Technology Services
PTCT,NASDAQ,4611368606,67.58,-1.94428323,-1.34,611058,,761,Health Technology
GBCI,NASDAQ,4603768925,48.25,-2.68253328,-1.33,510689,19.32717421,3046,Finance
CCMP,NASDAQ,4603035648,158.28,2.22164815,3.44,290123,32.08720159,2082,Electronic Technology
CBPO,NASDAQ,4600656541,118.61,0.33838085,0.4,80408,32.833375,2269,Health Technology
NOVT,NASDAQ,4598303268,130.78,1.48998914,1.92,107912,111.67345524,2290,Electronic Technology
WK,NYSE,4595036195.400001,95.34,0.31565657,0.3,604544,,1580,Technology Services
ACIW,NASDAQ,4578238020,39.21,0.17884517,0.07,858574,76.62490211,4018,Technology Services
PSB,NYSE,4575740000,130.95,-0.42582313,-0.56,73897,31.94083501,155,Finance
FL,NYSE,4573864680,43.89,-0.11379153,-0.05,1633604,13.51126964,50999,Retail Trade
VRNT,NASDAQ,4558148108,69.34,1.56730628,1.07,769989,371.0326087,6500,Technology Services
PINC,NASDAQ,4556772000,37.32,-0.26723677,-0.1,615941,,2500,Health Services
ENSG,NASDAQ,4552514274,83.93,-1.70980208,-1.46,389336,31.32773233,24500,Health Services
UBSI,NASDAQ,4552050960,35.08,-0.73571024,-0.26,443875,15.6711454,2204,Finance
KBR,NYSE,4533783870,31.81,0.47378395,0.15,898914,,28000,Technology Services
CLH,NYSE,4529644137,81.99,-0.918429,-0.76,274870,38.62310385,14400,Industrial Services
CLDR,NYSE,4528692400,14.48,1.40056022,0.2,4650100,,2723,Technology Services
CC,NYSE,4528574880,27.53,-1.29078523,-0.36,1546953,,7000,Process Industries
NOMD,NYSE,4524126880,25.48,1.63542082,0.41,1186762,21.00368633,4775,Consumer Non-Durables
RPD,NASDAQ,4517241746,87.14,1.56177156,1.34,713487,,1544,Technology Services
CROX,NASDAQ,4507469694,66.78,-0.5954153,-0.4,995076,30.79532432,3803,Consumer Non-Durables
IDA,NYSE,4501706099,89.21,2.22298613,1.94,395205,17.86196733,1985,Utilities
JCOM,NASDAQ,4497660665,98.65,0.23369234,0.23,319767,22.24884709,3090,Technology Services
MTG,NYSE,4489491240,13.26,-0.22573363,-0.03,2048965,9.9699925,724,Finance
ARNA,NASDAQ,4486770960,77.14,-0.57997165,-0.45,456534,,320,Health Technology
SNX,NYSE,4479190980,86.9,-1.13765643,-1,369197,9.27410846,235000,Distribution Services
XEC,NYSE,4473116810,43.87,0.20557332,0.09,990763,,987,Energy Minerals
MRCY,NASDAQ,4470791337,79.83,0.41509434,0.33,472723,53.33422783,1947,Electronic Technology
BIGC,NASDAQ,4470680355.75,64.65,-1.49321956,-0.98,2268621,,690,Technology Services
NEOG,NASDAQ,4464517785,83.85,-0.40384844,-0.34,251769,74.32026836,1764,Health Technology
THG,NYSE,4462092472,119.78,-0.01669449,-0.02,162748,15.32753327,4300,Finance
CRI,NYSE,4457729388,102.13,1.91597645,1.92,484064,33.00289817,20300,Retail Trade
ALTR,NASDAQ,4457004191.16,60.51,-0.50970076,-0.31,185082,,2950,Technology Services
FTDR,NASDAQ,4451778280,52.1,0.32736376,0.17,385505,34.14201183,2300,Consumer Durables
LPRO,NASDAQ,4445906640.000001,34.68,-1.95080577,-0.69,782588,,3,Technology Services
ABCM,NASDAQ,4445450000,19.64,-0.05089059,-0.01,235908,248.10606061,1500,Health Technology
STAG,NYSE,4442580000,30.38,2.04904266,0.61,1058747,36.88514434,72,Finance
HHC,NYSE,4441057608,80.86,1.02448776,0.82,499431,,1500,Finance
OVV,NYSE,4433228660,17.06,-1.7281106,-0.3,4349473,,2571,Energy Minerals
VVV,NYSE,4429935700,23.95,0.16729402,0.04,1549670,14.11035704,8800,Process Industries
MSGS,NYSE,4401316313.18,182.54,-1.06769281,-1.97,132654,,880,Consumer Services
NAV,NYSE,4380509154,43.98,-0.02273244,-0.01,709870,,12100,Producer Manufacturing
WING,NASDAQ,4357537800,146.8,1.34622023,1.95,359393,131.70576468,784,Consumer Services
RETA,NASDAQ,4352326144.92,120.51,-3.592,-4.49,409852,,220,Health Technology
LPSN,NASDAQ,4348875704,65.02,1.6413944,1.05,1018809,,1341,Technology Services
OZK,NASDAQ,4346713800,33.8,-4.00454416,-1.41,857160,16.72445732,2774,Finance
APLS,NASDAQ,4346540691,57.39,4.70717022,2.58,540019,,235,Health Technology
CCXI,NASDAQ,4344903352,62.78,5.51260504,3.28,435188,,82,Health Technology
SSD,NYSE,4336505205,99.87,-0.60708599,-0.61,188473,23.81437679,3337,Producer Manufacturing
SGMS,NASDAQ,4310240242,45.29,-4.14814815,-1.96,728407,,9800,Consumer Services
VICR,NASDAQ,4305884191,99.5,0.42389988,0.42,136159,556.31667602,993,Electronic Technology
WBS,NYSE,4305298503,47.73,1.55319149,0.73,987082,17.63734614,,Finance
AEIS,NASDAQ,4296493302,112.26,0.65453241,0.73,236238,41.66853471,10917,Electronic Technology
SHLX,NYSE,4290793900,10.91,-1.3562387,-0.15,1130733,8.56169686,,Industrial Services
WCC,NYSE,4279159828.000001,85.51,-1.22444265,-1.06,301356,33.97566719,9500,Distribution Services
LOPE,NASDAQ,4278521801,91.31,1.11849391,1.01,515062,17.39817348,4350,Commercial Services
VLY,NASDAQ,4277046840,10.59,-2.57589696,-0.28,1765359,13.96633689,3174,Finance
AYI,NYSE,4272642437,115.99,-4.34603332,-5.27,779054,18.93267549,11500,Producer Manufacturing
TV,NYSE,4269189999.999999,9.28,1.97802198,0.18,941474,,42948,Consumer Services
MSP,NYSE,4267049600.000001,26.51,5.61752988,1.41,648979,,,Technology Services
AXS,NYSE,4263274816,50.56,-0.49202913,-0.25,399446,,1667,Finance
SLG,NYSE,4255120000,60.24,1.24369748,0.74,1718224,24.15066769,1033,Finance
ARD,NYSE,4254494400,18,-0.11098779,-0.02,157351,,16340,Process Industries
BB,NYSE,4248840960,7.56,7.08215297,0.5,23039275,,3668,Technology Services
COHR,NASDAQ,4247777352,173.81,1.58386908,2.71,275970,,4875,Electronic Technology
RYN,NYSE,4236149999.999999,31.06,0.09668063,0.03,407909,93.83126701,353,Finance
WTS,NYSE,4233995461.5,125.85,-0.94451004,-1.2,165258,36.9804401,4800,Producer Manufacturing
SPR,NYSE,4225480000,40,-0.07494379,-0.03,1976733,,18200,Electronic Technology
PRSP,NYSE,4225305000,26.25,0.96153846,0.25,1037214,,14000,Technology Services
LPX,NYSE,4201321320,38.43,-4.80554867,-1.94,1461108,23.6496778,4800,Non-Energy Minerals
BCPC,NASDAQ,4199496291.000001,129.81,-0.038503,-0.05,177789,50.9254902,1424,Process Industries
CELH,NASDAQ,4194484664,58.54,3.90486333,2.2,3798858,740.34165572,120,Consumer Non-Durables
CZZ,NYSE,4184582504.12,18.73,-0.42530569,-0.08,469754,14.79587823,,Energy Minerals
CNNE,NYSE,4179522720,45.6,0.28590279,0.13,372445,2.89470334,22482,Finance
OLN,NYSE,4175449900,26.45,-2.61413844,-0.71,1365366,,6500,Process Industries
ITRI,NASDAQ,4167748173,103.17,-3.82213107,-4.1,415971,,7900,Electronic Technology
AIMC,NASDAQ,4164993040,64.36,-1.63533547,-1.07,628941,,9200,Producer Manufacturing
DCP,NYSE,4160789440,19.97,-3.38655056,-0.7,499034,,,Industrial Services
PNM,NYSE,4157842556,48.44,-0.43165468,-0.21,863393,19.84256465,1668,Utilities
CWEN,NYSE,4155000276.000001,35.77,-2.05366922,-0.75,812330,97.23109691,307,Utilities
PFSI,NYSE,4153225986,57.33,-1.88259456,-1.1,988059,3.43074222,4215,Finance
SIGI,NASDAQ,4144749669,69.27,-1.43710871,-1.01,176511,21.01674641,2400,Finance
SSRM,NASDAQ,4143612480,18.88,-7.36015702,-1.5,3022732,41.59930471,1926,Non-Energy Minerals
NVT,NYSE,4142373300.000001,24.35,0.24701523,0.06,1405432,,9500,Electronic Technology
SRC,NYSE,4133600000.000001,38.49,1.28947368,0.49,573653,,85,Finance
TRUP,NASDAQ,4127117600,116,-2.34046136,-2.78,596144,,738,Finance
SEM,NYSE,4122400170,30.59,-0.74626866,-0.23,1162344,19.45952772,49900,Health Services
WDFC,NASDAQ,4122201429.999999,301.15,11.67766817,31.49,311014,51.48049865,522,Process Industries
AVNT,NYSE,4121890536,45.06,-1.40043764,-0.64,654365,61.49085038,5600,Process Industries
MGP,NYSE,4119800000,31.48,0.44671347,0.14,745539,64.43256579,4,Finance
SLGN,NASDAQ,4114942270,37.21,-1.97576396,-0.75,300934,14.93018682,13100,Process Industries
HFC,NYSE,4113611630,25.39,-2.79479326,-0.73,1481443,,4074,Energy Minerals
PK,NYSE,4106729999.999999,17.4,-0.17211704,-0.03,3248680,,488,Finance
NARI,NASDAQ,4096091172,84.09,3.72517577,3.02,467996,1515.3271028,199,Health Technology
AJRD,NYSE,4079468667,52.79,-0.63993977,-0.34,1661780,34.75274725,4814,Electronic Technology
VMI,NYSE,4071611424.000001,191.58,-1.50128535,-2.92,149689,29.73460527,9862,Producer Manufacturing
EYE,NASDAQ,4066408857,50.19,0.30978315,0.155,400475,1197.00956938,11781,Retail Trade
HAIN,NASDAQ,4064728430,40.39,0.24820055,0.1,547861,224.70719465,4287,Consumer Non-Durables
HXL,NYSE,4062341091,48.63,-4.49725059,-2.29,897478,34.74107935,6977,Electronic Technology
SWAV,NASDAQ,4061841888,118.56,-1.17529382,-1.41,302381,,284,Health Technology
RDN,NYSE,4061008400,21.2,-1.66975881,-0.36,1022039,10.66007417,2000,Finance
WYND,NYSE,4053511973,47.21,-2.01328352,-0.97,586550,,22500,Consumer Services
CDLX,NASDAQ,4042759679.999999,147.2,1.87556232,2.71,414209,,432,Technology Services
AMKR,NASDAQ,4041574820.000001,16.67,-0.71471114,-0.12,1063869,13.06309811,29650,Electronic Technology
SPSC,NASDAQ,4041092160,114.45,-1.29366106,-1.5,208384,101.34603619,1363,Technology Services
NRZ,NYSE,4024410000,9.65,-0.30991736,-0.03,2721368,,3,Finance
DIOD,NASDAQ,4009315680.000001,77.04,-2.59198382,-2.05,259232,35.87336146,7271,Electronic Technology
GTES,NYSE,4007044860,13.78,0.07262164,0.01,185149,53.85217051,14700,Producer Manufacturing
EQT,NYSE,4001697480,14.52,-2.81124498,-0.42,4830727,,647,Energy Minerals
FCN,NYSE,3998746421,112.13,-0.61159369,-0.69,226040,23.1487371,5567,Commercial Services
SABR,NASDAQ,3988071330,12.57,1.28928284,0.16,8257410,,9250,Technology Services
CDNA,NASDAQ,3978011472.000001,80.76,6.23520126,4.74,827104,,386,Health Technology
IFS,NYSE,3976029119.999999,34.44,5.90405904,1.92,77465,30.90667174,,Finance
JBGS,NYSE,3972630000,30.11,0.40013338,0.12,278755,276.40552995,1017,Finance
AVIR,NASDAQ,3970568214,48.06,8.58563037,3.8,272091,,,Health Technology
HIW,NYSE,3962010000,37.78,-0.9179124,-0.35,679544,12.35099767,431,Finance
JBT,NYSE,3955044780,124.65,0.65406977,0.81,191280,32.86536982,6400,Producer Manufacturing
NFG,NYSE,3954553955.000001,43.45,-1.4292196,-0.63,591127,,2162,Energy Minerals
MTSI,NASDAQ,3947895153,58.09,-0.39437586,-0.23,502628,,1050,Electronic Technology
SNDR,NYSE,3944068287.999999,22.24,0.77027639,0.17,1313574,20.54169769,15650,Transportation
RXT,NASDAQ,3943788860.000001,19.69,3.03506018,0.58,923922,,,Technology Services
SAFE,NYSE,3930310000,74.27,0.54149181,0.4,126692,65.01496215,,Finance
TIGO,NASDAQ,3928076530,38.81,-1.42240284,-0.56,67657,,22375,Communications
GWPH,NASDAQ,3922040000,128.21,1.93194467,2.43,379262,,901,Health Technology
JAMF,NASDAQ,3917625600,33.6,1.35746606,0.45,504134,,,Technology Services
STL,NYSE,3910543320,20.12,-1.13022113,-0.23,3629948,16.11881188,,Finance
ALLO,NASDAQ,3909603600,27.87,-0.14331781,-0.04,472989,,206,Health Technology
BXMT,NYSE,3899100000,26.46,-0.78740157,-0.21,970355,28.60667167,,Finance
UNF,NYSE,3893854165.12,214.6,-2.93545615,-6.49,117035,32.52184402,14000,Consumer Services
VC,NASDAQ,3890747112,139.79,3.05956945,4.15,407783,,11000,Producer Manufacturing
STAA,NASDAQ,3890283826,84.37,5.37030099,4.3,520811,426.58497603,550,Health Technology
CWEN.A,NYSE,3890158212,33.49,-1.06351551,-0.36,276062,90.12247071,307,Utilities
BAND,NASDAQ,3883858603.41,156.07,3.03010298,4.59,400355,,772,Commercial Services
KRNT,NASDAQ,3881769160,89.06,1.8993135,1.66,120395,,547,Producer Manufacturing
CRNC,NASDAQ,3871715804,102.74,-8.65931721,-9.74,1016689,,1500,Technology Services
MOR,NASDAQ,3867160000,30.32,2.67524551,0.79,45565,139.03013183,426,Health Technology
IIPR,NYSE,3865000000,178.44,2.37521515,4.14,618664,56.36398913,13,Finance
FUTU,NASDAQ,3862690000,64.53,12.36287655,7.1,6589718,68.73728306,847,Technology Services
CIT,NYSE,3855784114.000001,39.13,-2.61324042,-1.05,762481,,3609,Finance
OGS,NYSE,3855365909,72.61,-2.4190297,-1.8,446884,20.95112062,3600,Utilities
FIZZ,NASDAQ,3851952358,82.58,1.85002467,1.5,229668,23.55196654,1550,Consumer Non-Durables
AM,NYSE,3851243120,8.08,-4.15183867,-0.35,4252055,,547,Industrial Services
STMP,NASDAQ,3841027617,210.63,-0.29821074,-0.63,234537,26.17616811,1313,Commercial Services
SVMK,NASDAQ,3839751000,27,0.25993316,0.07,740315,,1220,Technology Services
HR,NYSE,3839440000,28.5,0.99220411,0.28,1379114,33.2312765,297,Finance
PGNY,NASDAQ,3837002144,44.29,-2.14317278,-0.97,1190921,2165.55023923,167,Commercial Services
ARVN,NASDAQ,3825621828,80.44,-4.31783038,-3.63,898146,,133,Health Technology
UPST,NASDAQ,3820863257,52.73,-4.80231089,-2.66,1407739,,273,Technology Services
IGT,NYSE,3814437340,18.62,2.87292818,0.52,3930900,,11922,Consumer Services
M,NYSE,3812669840,12.28,0.6557377,0.08,23380628,,123000,Retail Trade
TRNO,NYSE,3811770000,56.23,0.86098655,0.48,402792,46.9631876,24,Finance
IMAB,NASDAQ,3810290000,57.77,6.88251619,3.72,416862,,185,Health Technology
LEGN,NASDAQ,3809700000,29.58,2.49480249,0.72,205786,,645,Health Technology
ENS,NYSE,3798746706,89.22,-2.19250164,-2,369243,40.53861879,11400,Producer Manufacturing
MANT,NASDAQ,3793661996.1,93.98,1.17343094,1.09,116565,29.16575089,8900,Technology Services
STN,NYSE,3765573360.000001,33.59,0.44856459,0.15,56972,25.49950334,22000,Industrial Services
QTS,NYSE,3761740000,59.08,1.19904077,0.7,396243,,612,Finance
EGHT,NYSE,3755257720,35.32,3.85180829,1.31,1486690,,1675,Technology Services
DOYU,NASDAQ,3755070000,11.02,-5.81196581,-0.68,5767806,32.28476821,1948,Technology Services
WWE,NYSE,3752783090.64,48.24,-0.39231881,-0.19,574159,22.13032352,960,Consumer Services
SLQT,NYSE,3751920240,23.07,2.3059867,0.52,1017096,,1900,Finance
AVT,NASDAQ,3751560228,37.96,0.10548523,0.04,750650,,14600,Distribution Services
SEER,NASDAQ,3750183826.44,63.17,6.76018252,4,170416,,,Health Technology
POR,NYSE,3741543079.999999,41.8,0.04786979,0.02,665983,22.80692178,2949,Utilities
HE,NYSE,3741240260,34.18,-2.25907921,-0.79,602225,17.90303589,3841,Utilities
AWI,NYSE,3741200566,78.17,-0.84982243,-0.67,260537,,2500,Producer Manufacturing
WTFC,NASDAQ,3734806320,64.8,-2.89225236,-1.93,470402,14.86026055,,Finance
RHP,NYSE,3732130000,67.99,0.16205068,0.11,387362,,1206,Finance
BKH,NYSE,3725899046,59.38,-0.96731154,-0.58,403207,16.9053795,2944,Utilities
GRA,NYSE,3704009187.999999,55.96,1.19349005,0.66,322680,272.68244576,4000,Process Industries
PSN,NYSE,3701717250,36.75,-0.35249458,-0.13,284347,41.83777652,15879,Technology Services
AEO,NYSE,3697594000,22.25,0.31559964,0.07,3485945,,46000,Retail Trade
MTLS,NASDAQ,3695940000,70.4,1.32412205,0.92,732166,,2177,Technology Services
VNET,NASDAQ,3685050000,37.24,6.67430536,2.33,2662362,,2295,Technology Services
CVET,NASDAQ,3672486299.999999,32.55,4.79716677,1.49,829768,,5500,Technology Services
SJIU,NYSE,3670530000,36.55,0.16442861,0.06,1152,,1100,Utilities
UMPQ,NASDAQ,3666746249.999999,16.65,-0.06002401,-0.01,1293442,,3943,Finance
BSMX,NYSE,3661600000,5.61,1.81488203,0.1,499211,8.44962429,15857,Finance
CARG,NASDAQ,3659826304,32.32,1.06316448,0.34,670831,55.49193129,921,Technology Services
RLAY,NASDAQ,3659681816,40.67,-0.94982952,-0.39,320524,,122,Health Technology
CBD,NYSE,3657060000,14.03,2.85923754,0.39,433963,30.72072072,110000,Retail Trade
SEB,NYSE ARCA,3655899825.6,3149.52,0.30318471,9.52,1530,18.91816988,13100,Consumer Non-Durables
PD,NYSE,3647648256.000001,44.52,5.97476791,2.51,2010683,,669,Technology Services
GO,NASDAQ,3642702190,38.69,-3.29917521,-1.32,808346,42.37898528,847,Retail Trade
MUSA,NYSE,3638953626,127.38,-1.63706564,-2.12,237102,10.3930916,9900,Retail Trade
RIDE,NASDAQ,3625579020,21.98,-5.62473164,-1.31,14768072,,2,Consumer Durables
AAON,NASDAQ,3620899951,69.31,-1.64609053,-1.16,251396,48.94429782,2290,Producer Manufacturing
R,NYSE,3612725264.000001,67.04,0.10452441,0.07,346638,,39900,Finance
SYNA,NASDAQ,3598522350,104.25,1.56858924,1.61,627888,32.21392254,1387,Electronic Technology
ADC,NYSE,3586900000,64.97,0.2933004,0.19,1904691,35.05411255,41,Finance
WNS,NYSE,3582830000,70.68,-1.3813311,-0.99,108755,35.46088764,44292,Commercial Services
BKU,NYSE,3580931748,38.76,-1.94788768,-0.77,520235,19.07818533,1511,Finance
TTEC,NASDAQ,3572906040,76.45,-0.75295339,-0.58,111782,35.23304213,49500,Commercial Services
CBU,NYSE,3571231390,66.7,-2.22808561,-1.52,262281,22.49406489,3038,Finance
HPP,NYSE,3567800000,23.48,0.12793177,0.03,1922195,166.66666667,347,Finance
API,NASDAQ,3561420000,43.62,1.41827482,0.61,1077350,,447,Technology Services
UMBF,NASDAQ,3558129072,74.08,-3.04933909,-2.33,140124,18.81463607,,Finance
PRG,NYSE,3555524910,52.63,-0.88512241,-0.47,538622,,12100,Finance
ADS,NYSE,3555274100,74.5,-4.87742594,-3.82,875165,13.09545705,8500,Technology Services
CHX,NASDAQ,3555029070,17.79,-1.71270718,-0.31,1621203,,3000,Process Industries
CHA,NYSE,3552610000,26.45,3.3203125,0.85,659619,7.08807487,281215,Communications
VIAV,NASDAQ,3544827120,15.48,-0.51413882,-0.08,1972111,102.03278689,3600,Electronic Technology
VIR,NASDAQ,3543961980,27.82,-5.82261341,-1.72,1105704,,229,Health Technology
GRP.U,NYSE,3533874463.1388154,61.5235,1.14006247,0.6935,1833,12.65495546,46,Finance
AQUA,NYSE,3532819800,29.8,-0.40106952,-0.12,1847595,31.79596174,4020,Industrial Services
FOUR,NYSE,3531788085.96,71.73,2.01962736,1.42,698367,,,Commercial Services
PACW,NASDAQ,3531517920,30.24,-0.81994096,-0.25,899850,,1835,Finance
SBRA,NASDAQ,3522950000,17.17,0.85168869,0.145,957138,24.65247611,34,Finance
MIC,NYSE,3522795160,40.4,1.25313283,0.5,2088799,,3379,Finance
CRSR,NASDAQ,3521616102,38.31,-2.84047679,-1.12,1866551,54.13234487,1693,Technology Services
GKOS,NYSE,3517330322,78.23,2.24807215,1.72,392151,,600,Health Technology
AMBA,NASDAQ,3511572480,99.84,-6.17423175,-6.57,899324,,761,Electronic Technology
BCO,NYSE,3507772775.9999995,70.96,-2.39339752,-1.74,360505,,64600,Commercial Services
SHAK,NYSE,3499109184.0000005,91.29,2.66531714,2.37,558934,,7603,Consumer Services
AGI,NYSE,3498939180,8.91,-5.51431601,-0.52,4024857,35.51204539,2266,Non-Energy Minerals
LCII,NYSE,3496433800,139,-2.07129773,-2.94,126426,25.86558787,10500,Producer Manufacturing
FGEN,NASDAQ,3494810880,38.4,-2.73556231,-1.08,566728,,531,Health Technology
SPB,NYSE,3492690167.9999995,81.07,1.88513259,1.5,343302,38.16673062,12100,Consumer Durables
ADNT,NYSE,3491902984,37.19,0.2425876,0.09,858776,,77000,Producer Manufacturing
MEOH,NASDAQ,3490543341,45.81,-4.5625,-2.19,292419,,1544,Process Industries
CIGI,NASDAQ,3488650445.34,87.11,-0.5366522,-0.47,58600,58.07724023,15250,Finance
CMD,NYSE,3484334608,82.48,-0.26602177,-0.22,235687,98.80525687,3669,Health Technology
BHFAN,NASDAQ,3483950000,25.86,-0.26995758,-0.07,92179,,1330,Finance
DOC,NYSE,3483690000,16.97,1.43454871,0.24,1886610,37.31875976,77,Finance
PCH,NASDAQ,3478740000,51,-1.96078431,-1.02,241814,44.9339207,1307,Finance
TREE,NASDAQ,3476439192,264.92,-1.5313708,-4.12,304420,,1107,Finance
UFPI,NASDAQ,3472951416,56.76,-3.25549685,-1.91,340444,16.3759176,12000,Non-Energy Minerals
STEP,NASDAQ,3470277714.6,36.6,1.66666667,0.6,190329,1904.76190476,,Finance
FORM,NASDAQ,3462339120,44.74,-1.62708883,-0.74,497123,45.88377724,1836,Electronic Technology
BHF,NASDAQ,3454865980,38.6,-0.83493899,-0.325,577938,,1330,Finance
FNB,NYSE,3452194500,10.7,-1.38248848,-0.15,2029013,11.74496644,3768,Finance
NKTR,NASDAQ,3446254790,19.21,3.27956989,0.61,749550,,723,Health Technology
TRTN,NYSE,3444762491,50.21,-1.9527436,-1,424692,14.47100712,245,Finance
UNVR,NYSE,3436112000,20.32,-1.97780994,-0.41,1026002,113.03162486,10300,Distribution Services
KYMR,NASDAQ,3430004135.0000005,77.15,5.23803028,3.84,311031,,54,Health Technology
ROG,NYSE,3429623911.9999995,183.64,3.99229854,7.05,145836,562.92636277,3600,Process Industries
INSM,NASDAQ,3425820840.0000005,33.63,-1.17543344,-0.4,814028,,435,Health Technology
CNS,NYSE,3424801119,71.67,-1.72768408,-1.26,144331,30.13636364,328,Finance
HOMB,NASDAQ,3414022560.0000005,20.67,-2.68361582,-0.57,463095,17.0945674,1920,Finance
NJR,NYSE,3406935800,35.44,0.28296548,0.1,667138,17.18704406,1156,Utilities
RCKT,NASDAQ,3406320480,56.92,-5.3856383,-3.24,616560,,57,Health Technology
OSB,NYSE,3405171776,42.19,-2.49595563,-1.08,134636,15.2746908,2400,Non-Energy Minerals
ALXO,NASDAQ,3395925000,86,2.44192972,2.05,114053,,,Commercial Services
TGNA,NYSE,3387288900,15.45,-1.21483376,-0.19,1538001,10.63511492,6883,Consumer Services
KEX,NYSE,3384398430,56.37,-1.1919369,-0.68,305686,,3350,Transportation
REZI,NYSE,3375862000,23.6,1.81190682,0.42,1056421,,13000,Commercial Services
AHCO,NASDAQ,3372724014,38.14,0.73956683,0.28,1160884,,2590,Finance
FELE,NASDAQ,3357983164.0000005,72.68,-2.31182796,-1.72,180903,37.41513704,5400,Producer Manufacturing
ACIA,NASDAQ,3354662399.9999995,79.6,9.86887509,7.15,16043699,45.38051989,429,Electronic Technology
AB,NYSE,3352042794,34.89,-0.22876752,-0.08,405648,12.70712209,3811,Finance
ALE,NYSE,3347703309,64.41,0.2022402,0.13,392757,18.85375726,1339,Utilities
GOOS,NYSE,3347357483.64,30.39,2.1512605,0.64,1056056,52.4691358,1219,Consumer Non-Durables
AMN,NYSE,3347182036,71.17,-0.30816641,-0.22,206026,38.25830654,3236,Commercial Services
MIME,NASDAQ,3346039751,52.37,4.90785256,2.45,696839,204.42260442,1800,Technology Services
CSIQ,NASDAQ,3328971219,56.07,-0.95389507,-0.54,2318997,16.39111677,13478,Producer Manufacturing
SWX,NYSE,3325146704,58.51,-1.19891928,-0.71,437606,14.84880397,2295,Utilities
REGI,NASDAQ,3315353283.0000005,84.29,-4.25942753,-3.75,1285197,6.35833141,829,Process Industries
KMT,NYSE,3314384800,39.8,-1.50952734,-0.61,636868,,9000,Producer Manufacturing
BRFS,NYSE,3303520000,4.07,-0.48899756,-0.02,1645604,13.18929378,,Consumer Non-Durables
CPA,NYSE,3299095209.25,77.89,-0.28165408,-0.22,334329,,8877,Transportation
WTM,NYSE,3295947665.2,1062.52,2.94140443,30.36,13302,11.33757108,1262,Finance
HWC,NASDAQ,3288003234.9999995,38.05,-2.03398558,-0.79,443513,,4136,Finance
BOH,NYSE,3280186492,81.88,-0.76354381,-0.63,219197,19.44431352,2124,Finance
EQC,NYSE,3277530000,27.23,0.96403411,0.26,710943,7.35719352,28,Finance
VG,NASDAQ,3275512270,13.19,2.56609642,0.33,1586232,,2264,Communications
SXT,NYSE,3275466810,77.33,-0.21935484,-0.17,177259,48.72987928,4058,Distribution Services
ETRN,NYSE,3273797900,7.57,-3.19693095,-0.25,8166388,,800,Industrial Services
JKS,NYSE,3272890000,66.4,-8.17314341,-5.91,6296655,23.85602587,15195,Producer Manufacturing
FHB,NASDAQ,3272315760.0000005,25.02,-2.30378758,-0.59,953655,17.40637531,2100,Finance
KTOS,NASDAQ,3261626920,26.57,-1.41001855,-0.38,1095365,709.21052632,3000,Electronic Technology
VSH,NYSE,3259153954.77,22.53,-1.01054482,-0.23,786831,33.27971926,22400,Electronic Technology
TCBI,NASDAQ,3257665320,64.56,-2.00364299,-1.32,503866,47.44005185,1738,Finance
NSP,NYSE,3254728926,84.86,-0.11770245,-0.1,142942,21.58591428,3500,Commercial Services
INOV,NASDAQ,3252517625.63,20.93,2.5477707,0.52,884802,538.52242744,2662,Technology Services
ALKS,NASDAQ,3243477000,20.38,-0.99587078,-0.205,1584220,,2235,Health Technology
SWTX,NASDAQ,3242531127.9999995,66.49,-5.92812677,-4.19,227974,,56,Health Technology
HMSY,NASDAQ,3240798254.0000005,36.59,-0.13646288,-0.05,2402184,59.84972231,3100,Commercial Services
CBRL,NASDAQ,3238865340,136.54,1.69062337,2.27,399879,33.77266896,55000,Consumer Services
CNMD,NYSE,3229120640,112.9,-1.95397308,-2.25,413610,,3300,Health Technology
HL,NYSE,3228613760.0000005,6.08,-10.98096633,-0.75,16687874,,1622,Non-Energy Minerals
ARNC,NYSE,3227417650,29.57,0.64669843,0.19,755660,20.16749039,15400,Non-Energy Minerals
CRON,NASDAQ,3227054220,9.06,2.83768445,0.25,5245386,38.53293222,633,Process Industries
BLUE,NASDAQ,3221759982,48.54,0.37220844,0.18,899377,,1090,Health Technology
NG,NYSE ARCA,3219941120,9.76,-4.6875,-0.48,2047760,,12,Non-Energy Minerals
SR,NYSE,3209412132,62.13,-0.17673522,-0.11,212528,42.93894446,3583,Utilities
TRN,NYSE,3209093820,28.11,0.50053629,0.14,630208,,11875,Producer Manufacturing
DCPH,NASDAQ,3201934416,56.24,1.13288977,0.63,398431,,258,Health Technology
